Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
啊哈C语言！逻辑的挑战（修订版）	啊哈磊	电子工业出版社	2017-1	9787121304620	https://img3.doubanio.com/view/subject/l/public/s29244633.jpg	《啊哈C语言！逻辑的挑战（修订版）》是一本非常有趣的编程启蒙书，《啊哈C语言！逻辑的挑战（修订版）》从中小学生的角度来讲述，没有生涩的内容，取而代之的是生动活泼的漫画和风趣幽默的文字。配合超萌的编程软件，《啊哈C语言！逻辑的挑战（修订版）》从开始学习与计算机对话到自己独立制作一个游戏，由浅入深地讲述编程的思维。同时，与计算机展开的逻辑较量一定会让你觉得很有意思。你可以在茶余饭后阅读《啊哈C语言！逻辑的挑战（修订版）》，甚至坐在马桶上也可以看得津津有味。编程将会改变我们的思维，教会我们如何思考，让我们的思维插上计算机的翅膀，以一种全新的方式来感知世界。	啊哈磊，原名纪磊，毕业于武汉大学。曾在中科院玩单片机，在微软亚洲研究院开发“爬虫”，在IEEE国际会议上发表论文，也做过老师，是全国青少年信息学奥林匹克金牌教练。著有《啊哈C！语言》和《啊哈！算法》系列编程科普丛书，并被引进至港澳台地区。非常喜欢小朋友，每天都过得很开心。为什么叫“啊哈磊”呢？因为这是一个很喜庆的名字。作者主页：www.ahalei.com	8.5 	42	31.0%	52.4%	11.9%	2.4%	2.4%
代码揭秘	左飞	电子工业出版社	2009.8	9787121093104	https://img1.doubanio.com/view/subject/l/public/s3948119.jpg	本书从程序设计角度出发，以C/C++为描述语言，以Visual C++为形式工具，将隐藏在代码背后的关于计算机组成原理、计算机操作系统等方面的机制和知识娓娓道来，不仅让读者知其然，更要让读者知其所以然。并让这些知识再反作用于编程实践，从而帮助读者写出更适合机器优化的高质量代码。揭开代码背后鲜为人知的秘密，具体说来，全书主要讨论了包括计算机底层编码、内存与指针、计算机指令与代码系统、函数调用的机制、多级存储系统、线程与进程的概念以及代码优化等多个方面的话题。	NULL	7.3 	78	14.1%	35.9%	32.1%	16.7%	1.3%
代码之髓	[日]西尾泰和	人民邮电出版社	2014-8	9787115361530	https://img3.doubanio.com/view/subject/l/public/s27445100.jpg	《代码之髓：编程语言核心概念》作者从编程语言设计的角度出发，围绕语言中共通或特有的核心概念，通过语言演变过程中的纵向比较和在多门语言中的横向比较，清晰地呈现了程序设计语言中函数、类型、作用域、类、继承等核心知识。本书旨在帮助读者更好地理解各种概念是因何而起，并在此基础上更好地判断为何使用、何时使用及怎样使用。同时，在阅读本书后，读者对今后不断出现的新概念的理解能力也将得到提升。	NULL	8.0 	307	28.3%	48.5%	20.5%	2.3%	0.3%
深入浅出面向对象分析与设计（中文版）	BrettMcLaughlin	东南大学出版社	2009-1	9787564114213	https://img1.doubanio.com/view/subject/l/public/s24550919.jpg	《深入浅出面向对象分析与设计(中文版)》将告诉你如何分析、设计以及撰写真正面向对象的软件：容易重用、好维护、可扩展的软件；不再使你心碎的软件；让你增添新功能而不会破坏旧机制的软件。你是否早已对市面上那些只有在成为专家以后读起来才有感觉的OOA&D书籍感到厌倦？你可能早就听说过OOA&D书籍能帮助你写出伟大的软件——让老板高兴、客户满意的软件。但如何办到呢？	NULL	8.8 	104	43.3%	39.4%	14.4%	2.9%	0.0%
现代体系结构的优化编译器	[美]RandyAllen，（	机械工业出版社	2004-1	9787111141228	https://img3.doubanio.com/view/subject/l/public/s8470840.jpg	现代体系结构的优化编译器，ISBN：9787111141228，作者：（美）Randy Allen，（美）Ken Kennedy著；张兆庆等译；张兆庆译	NULL	9.0 	13	69.2%	7.7%	23.1%	0.0%	0.0%
Programming Quantum Computers	MercedesGimeno-Segovia	O&#39;Reilly Media	2019-7	9781492039686	https://img9.doubanio.com/view/subject/l/public/s33461126.jpg	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Cloud Native Go	KevinHoffman;DanNemeth	电子工业出版社	2017-7-1	9787121321092	https://img3.doubanio.com/view/subject/l/public/s29873850.jpg	《Cloud Native Go：构建基于Go和React的云原生Web应用与微服务》旨在向开发人员展示如何构建适用于大流量、高并发场景下的云原生Web应用。《Cloud Native Go：构建基于Go和React的云原生Web应用与微服务》从搭建开发测试环境开始，逐步介绍使用Go语言构建微服务的方法，通过引入CI/CD流程和Wercker、Docker等工具将应用推送到云中。结合微服务构建中的后端服务、数据服务、事件溯源和CQRS模式、基于React和Flux的UI设计等，本书最后构建了一个基于Web的RPG游戏World of FluxCraft，可以作为使用Go构建云原生Web应用的参考，适合于云计算与Go语言编程从业者们阅读。	NULL	7.1 	10	0.0%	50.0%	50.0%	0.0%	0.0%
CSS世界	张鑫旭	人民邮电出版社	2017-12	9787115470669	https://img1.doubanio.com/view/subject/l/public/s29651678.jpg	本书从前端开发人员的需求出发，以“流”为线索，从结构、内容到美化装饰等方面，全面且深入地讲解前端开发人员必须了解和掌握的大量的CSS知识点。同时，作者结合多年的从业经验，通过大量的实战案例，详尽解析CSS的相关知识与常见问题。作者还为本书开发了专门的配套网站，进行实例展示、问题答疑。	张鑫旭，前端开发工程师，国内知名前端博客“鑫空间-鑫生活”博主，目前就职于阅文集团用户体验设计部（YUX），担任技术经理。2007年开始接触前端，10年来一直工作在前端开发一线，在HTML/CSS等与交互体验关系密切的领域花了大量的时间学习和研究，有比较多的心得体会。	7.5 	169	37.9%	33.1%	18.9%	4.7%	5.3%
大师说科学与哲学	海因茨?R.帕格尔斯(HeinzR.Pagels)	漓江出版社	2017-4-1	9787540779252	https://img1.doubanio.com/view/subject/l/public/s29447769.jpg	若科学与哲学是互相遥望的两岸，《大师说科学与哲学》恰好能化身为桥，连接两大知识体系。本书作者帕格尔斯是英年早逝的杰出科学家，在四十九岁那年夏天遭遇山难，留下的这本著作，字里行间充满科学的思维、哲学的辩证，是理性精神最好的明证。	NULL	9.6 	42	64.3%	33.3%	2.4%	0.0%	0.0%
Debug Hacks中文版	吉岡弘隆	电子工业出版社	2011-8	9787121140488	https://img1.doubanio.com/view/subject/l/public/s6879007.jpg	《Debug Hacks中文版—深入调试的技术和工具》是Miracle Linux的创始人吉冈弘隆和几位工程师们多年从事内核开发的经验积累。从调试器的基本使用方法、汇编的基础知识开始，到内核错误信息捕捉、应用程序调试、内核调试，本书深入浅出地讲解了Linux下应用程序和内核的调试技巧。	NULL	8.3 	132	32.6%	50.0%	17.4%	0.0%	0.0%
High Performance Python	MichaGorelick	O&#39;Reilly Media	2014-9-10	9781449361594	https://img3.doubanio.com/view/subject/l/public/s28265052.jpg	NULL	NULL	8.7 	44	47.7%	36.4%	15.9%	0.0%	0.0%
架构探险：从零开始写分布式服务框架	李业兵	电子工业出版社	2017-7	9787121319594	https://img1.doubanio.com/view/subject/l/public/s29496869.jpg	《架构探险：从零开始写分布式服务框架》的初衷是希望把分布式服务框架的实现细节及分布式服务框架周边的知识点梳理清楚，为那些对分布式服务框架感兴趣的人打开一扇窗户，降低获取相关知识的门槛。所以《架构探险：从零开始写分布式服务框架》围绕实现分布式服务框架所需的知识点，进行了比较详尽细致的介绍。包括常见的RPC框架、常见的序列化/反序列化方案及选型、分布式服务框架服务的发布引入实现细节、软负载实现、底层通信方案实现、服务注册与发现实现、服务治理常见的功能等。通过对这些知识点的逐步讲解，层层深入，最终完成一个可运行的分布式服务框架。	NULL	5.8 	25	4.0%	16.0%	36.0%	20.0%	24.0%
线性代数及其应用（原书第5版）	[美]戴维C.雷	机械工业出版社	2018-7	9787111602576	https://img1.doubanio.com/view/subject/l/public/s29854268.jpg	本书是一本的现代教材，给出新的线性代数基本介绍和一些有趣应用，目的是帮助学生掌握线性代数的基本概念及应用技巧，为后续课程的学习和工作实践奠定基础。主要内容包括线性方程组、矩阵代数、行列式、向量空间、特征值与特征向量、正交性和小二乘法、对称矩阵和二次型、向量空间的几何学等。此外，本书包含大量的练习题、习题、例题等，便于读者参考。	NULL	9.6 	24	83.3%	8.3%	8.3%	0.0%	0.0%
大脑与认知	《环球科学》杂志社	NULL	2012-8	9787121172816	https://img3.doubanio.com/view/subject/l/public/s11344992.jpg	为什么那些有着超高IQ的天才看起来却有些呆头呆脑？为什么魔术师能知道你在想什么？为什么我们的判断有时还不如幼儿正确？为什么看到别人挠痒痒，自己也会觉得痒？其实，这一切都与大脑有关，人类的行为都由大脑控制。《大脑与认知(修订版)》为读者解读关于大脑与人类认知行为之间的关系，不但能告诉你怎样能使大脑更加聪明，还能为你揭开思维的奥秘。	NULL	9.5 	42	61.9%	26.2%	7.1%	4.8%	0.0%
深入应用C++11	祁宇	机械工业出版社	2015-5	9787111500698	https://img1.doubanio.com/view/subject/l/public/s28104209.jpg	NULL	NULL	6.8 	38	21.1%	36.8%	28.9%	7.9%	5.3%
基于深度学习的自然语言处理	YoavGoldberg	机械工业出版社	2018-5-1	9787111593737	https://img3.doubanio.com/view/subject/l/public/s29782015.jpg	本书重点介绍了神经网络模型在自然语言处理中的应用。首先介绍有监督的机器学习和前馈神经网络的基本知识，如何将机器学习方法应用在自然语言处理中，以及词向量表示（而不是符号表示）的应用。然后介绍更多专门的神经网络结构，包括一维卷积神经网络、循环神经网络、条件生成模型和基于注意力的模型。后，讨论树形网络、结构化预测以及多任务学习的前景。	Yoav Goldberg现就职于以色列巴伊兰大学，是自然语言处理领域一位非常活跃的青年学者。Goldberg博士期间的主要研究方向为依存句法分析，随着深度学习的兴起，他也将研究兴趣转移至此，并成功地将该技术应用于依存句法分析等任务。与此同时，他在理论上对词嵌入和传统矩阵分解方法的对比分析也具有广泛的影响力。另外，他还是DyNet深度学习库的主要开发者之一。	7.9 	41	24.4%	39.0%	22.0%	12.2%	2.4%
计算机组成原理	NULL	科学出版社	2013-3	9787030369642	https://img9.doubanio.com/view/subject/l/public/s26355056.jpg	"《""十二五""普通高等教育本科国家级规划教材?国家级精品课程主讲教材与实验设备?立体化教材:计算机组成原理(第5版)》是“十二五”国家级规划教材，重点讲授计算机单处理机系统的组成和工作原理，在此基础上扩展讲授并行体系结构。内容共分11章：（1）计算机系统概论；（2）运算方法和运算器；（3）多层次的存储器；（4）指令系统；（5）中央处理器；（6）总线系统；（7）外存与I／O设备；（8）输入输出系统；（9）并行组织与结构；（10）课程教学实验设计；（11）课程综合设计。"	NULL	3.6 	27	3.7%	7.4%	14.8%	18.5%	55.6%
Python机器学习及实践	范淼	清华大学出版社	2016-10-1	9787302442875	https://img1.doubanio.com/view/subject/l/public/s29078359.jpg	本书面向所有对机器学习与数据挖掘的实践及竞赛感兴趣的读者，从零开始，以Python编程语言为基础，在不涉及大量数学模型与复杂编程知识的前提下，逐步带领读者熟悉并且掌握当下最流行的机器学习、数据挖掘与自然语言处理工具，如Scikit�瞝earn、NLTK、Pandas、gensim、XGBoost、Google Tensorflow等。 全书共分4章。第1章简介篇，介绍机器学习概念与Python编程知识；第2章基础篇，讲述如何使用Scikit�瞝earn作为基础机器学习工具；第3章进阶篇，涉及怎样借助高级技术或者模型进一步提升既有机器学习系统的性能；第4章竞赛篇，以Kaggle平台为对象，帮助读者一步步使用本书介绍过的模型和技巧，完成三项具有代表性的竞赛任务。	NULL	7.2 	121	20.7%	37.2%	34.7%	5.0%	2.5%
七周七Web开发框架	JackMoffitt	人民邮电出版社	2015-7	9787115388438	https://img3.doubanio.com/view/subject/l/public/s28273913.jpg	本书带领读者认识和学习7种影响现代Web应用并改娈了Web开发方式的框架，以期给Web开发者带来启发和思考。	Jack Moffitt拥有使用不同语言、不同框架开发Web相关应用长达十年的经验。他是Mozilla研究所的高级研究工程师，他工作于Servo项目，正在开发一个试验性的新一代浏览器引擎。他还帮助创建了Ogg Vorbis格式，并且创建了Xiph.org基金会，这是一个非盈利的机构，致力于开源且完全免费的多媒体编解码器。	6.3 	12	8.3%	25.0%	50.0%	16.7%	0.0%
Perl语言入门	RandalL.Schwartz	东南大学出版社	2009-8	9787564117634	https://img3.doubanio.com/view/subject/l/public/s4031355.jpg	NULL	NULL	8.9 	502	56.2%	36.1%	7.0%	0.4%	0.4%
Writing Effective Use Cases	AlistairCockburn	Addison-Wesley Professional	"15 January, 2000"	9780201702255	https://img3.doubanio.com/view/subject/l/public/s2794405.jpg	NULL	NULL	8.6 	23	56.5%	21.7%	21.7%	0.0%	0.0%
编程珠玑(第二版)	[美]JonBentley	中国电力出版社	2004-4	9787508319148	https://img3.doubanio.com/view/subject/l/public/s2484300.jpg	《编程珠玑(第2版)》是计算机科学方面的经典名著。书的内容围绕程序设计人员面对的一系列实际问题展开。作者Jon Bentley 以其独有的洞察力和创造力，引导读者理解这些问题并学会解决方法，而这些正是程序员实际编程生涯中至关重要的。	Jon Bentley，世界著名计算机科学家，被誉为影响算法发展的十位大师之一。他先后任职于卡内基—梅隆大学(1976—1982)、贝尔实验室(1982—2001)和Avaya实验室(2001年至今)。在卡内基—梅隆大学担任教授期间，他培养了包括Tcl语言设计者John Ousterhout、Java语言设计者James Gosling、《算法导论》作者之一Charles Leiserson在内的许多计算机科学大家。2004年荣获Dr．Dobb's程序设计卓越奖。	8.9 	968	53.9%	36.1%	8.4%	1.1%	0.5%
